19:50:45.947 XYZ [[4.66, 0.44, 1.38], [2.48, 4.03, 1.58], [2.36, 1.08, 1.48], [1.1, 3.27, 1.47]]
19:50:46.031 XYZ [[4.61, 0.36, 1.4], [2.48, 4.03, 1.59], [2.37, 1.1, 1.51], [1.13, 3.22, 1.45]]
19:50:46.114 XYZ [[4.59, 0.31, 1.39], [2.45, 4.0, 1.58], [2.38, 1.11, 1.54], [1.14, 3.17, 1.43]]
19:50:46.197 XYZ [[4.52, 0.19, 1.37], [2.44, 3.99, 1.59], [2.39, 1.12, 1.55], [1.15, 3.15, 1.41]]
19:50:46.281 XYZ [[4.5, 0.16, 1.38], [2.44, 3.98, 1.58], [2.39, 1.12, 1.57], [1.14, 3.12, 1.4]]
19:50:46.364 XYZ [[4.48, 0.1, 1.43], [2.45, 3.98, 1.57], [2.39, 1.13, 1.61], [1.16, 3.11, 1.4]]
19:50:46.448 XYZ [[4.48, 0.03, 1.44], [2.46, 3.96, 1.56], [2.39, 1.13, 1.61], [1.16, 3.1, 1.41]]
19:50:46.531 XYZ [[4.45, -0.03, 1.45], [2.46, 3.95, 1.56], [2.4, 1.14, 1.62], [1.15, 3.08, 1.41]]
19:50:46.615 XYZ [[4.41, -0.08, 1.45], [2.48, 3.94, 1.58], [2.41, 1.14, 1.64], [1.14, 3.06, 1.41]]
19:50:46.700 XYZ [[4.36, -0.13, 1.46], [2.48, 3.94, 1.58], [2.4, 1.15, 1.66], [1.15, 3.05, 1.4]]
19:50:46.784 XYZ [[4.32, -0.2, 1.46], [2.49, 3.95, 1.58], [2.41, 1.15, 1.67], [1.15, 3.04, 1.41]]
19:50:46.867 XYZ [[4.35, -0.26, 1.47], [2.46, 3.96, 1.56], [2.38, 1.15, 1.64], [1.13, 3.03, 1.4]]
19:50:46.976 XYZ [[4.37, -0.32, 1.48], [2.46, 3.96, 1.55], [2.34, 1.16, 1.61], [1.13, 3.02, 1.42]]
19:50:47.059 XYZ [[4.32, -0.34, 1.52], [2.46, 3.97, 1.55], [2.32, 1.17, 1.6], [1.12, 3.01, 1.42]]
19:50:47.143 XYZ [[4.29, -0.37, 1.53], [2.47, 3.96, 1.54], [2.32, 1.17, 1.59], [1.1, 2.98, 1.43]]
19:50:47.226 XYZ [[4.27, -0.4, 1.55], [2.47, 3.96, 1.53], [2.29, 1.21, 1.53], [1.08, 2.96, 1.43]]
19:50:47.309 XYZ [[4.24, -0.44, 1.57], [2.48, 3.96, 1.51], [2.22, 1.25, 1.44], [1.06, 2.94, 1.43]]
19:50:47.393 XYZ [[4.31, -0.43, 1.54], [2.47, 3.96, 1.5], [2.21, 1.27, 1.41], [1.05, 2.91, 1.44]]
19:50:47.476 XYZ [[4.4, -0.47, 1.58], [2.47, 3.96, 1.49], [2.2, 1.28, 1.34], [1.04, 2.88, 1.47]]
19:50:47.560 XYZ [[4.47, -0.48, 1.68], [2.47, 3.97, 1.48], [2.18, 1.3, 1.3], [1.05, 2.87, 1.47]]
19:50:47.643 XYZ [[4.55, -0.43, 1.7], [2.47, 3.97, 1.51], [2.16, 1.31, 1.27], [1.05, 2.84, 1.48]]
19:50:47.727 XYZ [[4.59, -0.45, 1.66], [2.47, 3.97, 1.5], [2.15, 1.31, 1.23], [1.03, 2.8, 1.48]]
19:50:47.810 XYZ [[4.59, -0.48, 1.66], [2.47, 3.98, 1.5], [2.12, 1.31, 1.19], [1.01, 2.76, 1.47]]
19:50:47.932 XYZ [[4.63, -0.55, 1.69], [2.47, 3.98, 1.5], [2.14, 1.29, 1.17], [1.0, 2.72, 1.46]]
19:50:48.016 XYZ [[4.66, -0.59, 1.68], [2.49, 3.98, 1.5], [2.16, 1.28, 1.18], [1.0, 2.68, 1.46]]
19:50:48.099 XYZ [[4.78, -0.65, 1.65], [2.5, 3.98, 1.51], [2.16, 1.28, 1.18], [1.0, 2.67, 1.46]]
19:50:48.182 XYZ [[4.89, -0.65, 1.62], [2.49, 3.98, 1.5], [2.18, 1.28, 1.18], [1.0, 2.64, 1.45]]
19:50:48.266 XYZ [[4.94, -0.66, 1.62], [2.5, 3.98, 1.51], [2.2, 1.26, 1.19], [1.02, 2.61, 1.45]]
19:50:48.349 XYZ [[5.04, -0.67, 1.61], [2.5, 3.97, 1.5], [2.21, 1.25, 1.2], [1.02, 2.59, 1.44]]
19:50:48.433 XYZ [[5.13, -0.7, 1.61], [2.51, 3.97, 1.5], [2.23, 1.24, 1.21], [1.04, 2.55, 1.45]]
19:50:48.516 XYZ [[5.17, -0.7, 1.6], [2.51, 3.97, 1.49], [2.24, 1.23, 1.22], [1.07, 2.49, 1.47]]
19:50:48.600 XYZ [[5.25, -0.73, 1.57], [2.52, 3.97, 1.51], [2.24, 1.22, 1.23], [1.09, 2.46, 1.49]]
19:50:48.685 XYZ [[5.34, -0.74, 1.57], [2.52, 3.97, 1.52], [2.25, 1.22, 1.25], [1.11, 2.41, 1.49]]
19:50:48.768 XYZ [[5.38, -0.74, 1.56], [2.51, 3.97, 1.5], [2.28, 1.21, 1.25], [1.1, 2.37, 1.5]]
19:50:48.851 XYZ [[5.44, -0.75, 1.55], [2.52, 3.97, 1.52], [2.29, 1.21, 1.27], [1.1, 2.35, 1.51]]
19:50:48.935 XYZ [[5.5, -0.77, 1.55], [2.52, 3.97, 1.52], [2.29, 1.2, 1.27], [1.1, 2.32, 1.52]]
19:50:49.018 XYZ [[5.53, -0.75, 1.54], [2.52, 3.98, 1.51], [2.29, 1.19, 1.28], [1.07, 2.28, 1.56]]
19:50:49.102 XYZ [[5.57, -0.76, 1.53], [2.52, 3.98, 1.51], [2.29, 1.18, 1.29], [1.07, 2.27, 1.56]]
19:50:49.185 XYZ [[5.6, -0.77, 1.51], [2.53, 3.98, 1.51], [2.3, 1.18, 1.29], [1.03, 2.24, 1.63]]
19:50:49.268 XYZ [[5.6, -0.77, 1.49], [2.53, 3.99, 1.5], [2.31, 1.17, 1.3], [1.0, 2.22, 1.66]]
19:50:49.352 XYZ [[5.62, -0.79, 1.48], [2.52, 3.98, 1.52], [2.31, 1.18, 1.29], [0.97, 2.21, 1.68]]
19:50:49.435 XYZ [[5.64, -0.79, 1.48], [2.53, 3.99, 1.52], [2.33, 1.17, 1.3], [0.95, 2.23, 1.69]]
19:50:49.519 XYZ [[5.66, -0.79, 1.47], [2.51, 3.98, 1.49], [2.32, 1.18, 1.3], [0.91, 2.21, 1.71]]
19:50:49.628 XYZ [[5.67, -0.81, 1.46], [2.51, 3.98, 1.5], [2.32, 1.18, 1.32], [0.88, 2.24, 1.78]]
19:50:49.712 XYZ [[5.67, -0.83, 1.46], [2.51, 3.98, 1.5], [2.35, 1.17, 1.32], [0.89, 2.25, 1.79]]
19:50:49.795 XYZ [[5.67, -0.81, 1.46], [2.51, 3.98, 1.5], [2.35, 1.17, 1.31], [0.83, 2.22, 1.81]]
19:50:49.878 XYZ [[5.68, -0.84, 1.46], [2.51, 3.98, 1.5], [2.37, 1.18, 1.31], [0.79, 2.19, 1.84]]
19:50:49.962 XYZ [[5.66, -0.81, 1.46], [2.51, 3.98, 1.5], [2.33, 1.21, 1.3], [0.85, 2.14, 1.86]]
19:50:50.045 XYZ [[5.6, -0.75, 1.52], [2.51, 3.98, 1.5], [2.33, 1.22, 1.29], [0.9, 2.17, 1.88]]
19:50:50.129 XYZ [[5.58, -0.72, 1.53], [2.49, 3.98, 1.53], [2.32, 1.22, 1.26], [0.87, 2.19, 1.89]]
19:50:50.213 XYZ [[5.56, -0.71, 1.54], [2.49, 4.0, 1.51], [2.26, 1.28, 1.22], [0.84, 2.15, 1.93]]
19:50:50.299 XYZ [[5.51, -0.68, 1.54], [2.49, 4.01, 1.51], [2.26, 1.29, 1.19], [0.82, 2.13, 1.93]]
19:50:50.382 XYZ [[5.46, -0.66, 1.56], [2.49, 4.01, 1.53], [2.24, 1.3, 1.16], [0.76, 2.12, 1.94]]
19:50:50.466 XYZ [[5.47, -0.66, 1.55], [2.49, 4.01, 1.53], [2.23, 1.33, 1.14], [0.71, 2.11, 1.93]]
19:50:50.549 XYZ [[5.48, -0.69, 1.53], [2.48, 4.01, 1.54], [2.19, 1.33, 1.1], [0.72, 2.12, 1.92]]
19:50:50.633 XYZ [[5.49, -0.69, 1.53], [2.47, 4.01, 1.53], [2.17, 1.33, 1.06], [0.71, 2.11, 1.96]]
19:50:50.716 XYZ [[5.48, -0.68, 1.52], [2.48, 4.01, 1.54], [2.15, 1.32, 1.05], [0.71, 2.11, 1.95]]
19:50:50.799 XYZ [[5.49, -0.71, 1.55], [2.48, 4.0, 1.54], [2.16, 1.33, 1.04], [0.72, 2.12, 1.92]]
19:50:50.883 XYZ [[5.48, -0.72, 1.56], [2.48, 4.0, 1.54], [2.17, 1.31, 1.03], [0.72, 2.13, 1.89]]
19:50:50.966 XYZ [[5.47, -0.72, 1.57], [2.48, 4.0, 1.54], [2.18, 1.32, 1.03], [0.71, 2.16, 1.88]]
19:50:51.050 XYZ [[5.49, -0.72, 1.55], [2.48, 4.0, 1.54], [2.19, 1.31, 1.03], [0.71, 2.17, 1.86]]
19:50:51.133 XYZ [[5.48, -0.74, 1.55], [2.47, 3.99, 1.55], [2.19, 1.3, 1.03], [0.67, 2.18, 1.82]]
19:50:51.243 XYZ [[5.51, -0.77, 1.56], [2.47, 4.0, 1.55], [2.21, 1.3, 1.04], [0.65, 2.21, 1.73]]
19:50:51.326 XYZ [[5.5, -0.79, 1.57], [2.47, 4.0, 1.54], [2.22, 1.29, 1.05], [0.65, 2.22, 1.64]]
19:50:51.410 XYZ [[5.52, -0.82, 1.56], [2.47, 4.01, 1.54], [2.22, 1.3, 1.05], [0.64, 2.24, 1.61]]
19:50:51.493 XYZ [[5.54, -0.83, 1.57], [2.46, 4.01, 1.56], [2.23, 1.3, 1.05], [0.65, 2.27, 1.54]]
19:50:51.577 XYZ [[5.52, -0.82, 1.6], [2.46, 4.0, 1.56], [2.23, 1.32, 1.05], [0.67, 2.3, 1.5]]
19:50:51.660 XYZ [[5.51, -0.82, 1.59], [2.46, 4.0, 1.56], [2.23, 1.32, 1.07], [0.66, 2.32, 1.48]]
19:50:51.752 XYZ [[5.48, -0.79, 1.57], [2.45, 4.0, 1.56], [2.22, 1.31, 1.07], [0.65, 2.36, 1.46]]
19:50:51.836 XYZ [[5.46, -0.78, 1.58], [2.45, 3.99, 1.56], [2.23, 1.28, 1.09], [0.63, 2.37, 1.39]]
19:50:51.919 XYZ [[5.46, -0.8, 1.57], [2.45, 4.0, 1.54], [2.24, 1.26, 1.12], [0.61, 2.37, 1.32]]
19:50:52.003 XYZ [[5.49, -0.85, 1.59], [2.45, 4.0, 1.54], [2.26, 1.24, 1.16], [0.6, 2.38, 1.31]]
19:50:52.086 XYZ [[5.48, -0.89, 1.59], [2.45, 4.0, 1.54], [2.28, 1.22, 1.18], [0.59, 2.4, 1.28]]
19:50:52.178 XYZ [[5.45, -0.87, 1.6], [2.45, 4.01, 1.52], [2.3, 1.23, 1.23], [0.56, 2.42, 1.23]]
19:50:52.261 XYZ [[5.41, -0.86, 1.61], [2.44, 4.02, 1.52], [2.33, 1.21, 1.25], [0.54, 2.44, 1.23]]
19:50:52.344 XYZ [[5.38, -0.83, 1.6], [2.45, 4.02, 1.52], [2.34, 1.21, 1.27], [0.51, 2.45, 1.18]]
19:50:52.428 XYZ [[5.41, -0.8, 1.63], [2.46, 4.02, 1.51], [2.36, 1.19, 1.28], [0.49, 2.44, 1.15]]
19:50:52.511 XYZ [[5.41, -0.8, 1.61], [2.45, 4.02, 1.51], [2.39, 1.18, 1.31], [0.48, 2.47, 1.15]]
19:50:52.595 XYZ [[5.36, -0.76, 1.6], [2.45, 4.02, 1.51], [2.4, 1.17, 1.32], [0.46, 2.47, 1.15]]
19:50:52.678 XYZ [[5.34, -0.79, 1.61], [2.46, 4.02, 1.51], [2.41, 1.15, 1.34], [0.43, 2.49, 1.15]]
19:50:52.762 XYZ [[5.33, -0.8, 1.61], [2.45, 4.03, 1.5], [2.43, 1.15, 1.36], [0.44, 2.51, 1.17]]
19:50:52.845 XYZ [[5.34, -0.81, 1.6], [2.46, 4.02, 1.5], [2.45, 1.15, 1.38], [0.41, 2.56, 1.21]]
19:50:52.929 XYZ [[5.31, -0.78, 1.6], [2.46, 4.03, 1.5], [2.47, 1.15, 1.39], [0.42, 2.6, 1.22]]
19:50:53.012 XYZ [[5.29, -0.76, 1.6], [2.46, 4.02, 1.52], [2.46, 1.16, 1.39], [0.43, 2.64, 1.22]]
19:50:53.095 XYZ [[5.26, -0.8, 1.61], [2.47, 4.02, 1.52], [2.46, 1.16, 1.39], [0.43, 2.65, 1.2]]
19:50:53.179 XYZ [[5.27, -0.8, 1.62], [2.46, 4.03, 1.51], [2.45, 1.17, 1.41], [0.41, 2.7, 1.18]]
19:50:53.262 XYZ [[5.32, -0.78, 1.62], [2.46, 4.02, 1.5], [2.45, 1.16, 1.43], [0.44, 2.76, 1.19]]
19:50:53.346 XYZ [[5.31, -0.83, 1.62], [2.47, 4.02, 1.49], [2.44, 1.16, 1.44], [0.44, 2.79, 1.19]]
19:50:53.429 XYZ [[5.29, -0.84, 1.61], [2.46, 4.02, 1.48], [2.43, 1.15, 1.45], [0.48, 2.81, 1.19]]
19:50:53.513 XYZ [[5.27, -0.81, 1.58], [2.45, 4.01, 1.48], [2.42, 1.17, 1.44], [0.51, 2.81, 1.19]]
19:50:53.596 XYZ [[5.27, -0.81, 1.57], [2.47, 4.02, 1.47], [2.43, 1.17, 1.45], [0.55, 2.84, 1.19]]
19:50:53.679 XYZ [[5.35, -0.84, 1.59], [2.48, 4.03, 1.48], [2.45, 1.17, 1.46], [0.63, 2.91, 1.25]]
19:50:53.780 XYZ [[5.4, -0.86, 1.61], [2.49, 4.02, 1.48], [2.45, 1.19, 1.49], [0.67, 2.96, 1.27]]
19:50:53.863 XYZ [[5.4, -0.86, 1.61], [2.48, 4.01, 1.5], [2.44, 1.18, 1.5], [0.71, 2.99, 1.29]]
19:50:53.946 XYZ [[5.42, -0.85, 1.59], [2.48, 4.02, 1.51], [2.42, 1.16, 1.52], [0.72, 3.01, 1.3]]
19:50:54.030 XYZ [[5.42, -0.83, 1.57], [2.48, 4.01, 1.52], [2.37, 1.14, 1.53], [0.76, 3.03, 1.31]]
19:50:54.113 XYZ [[5.41, -0.83, 1.56], [2.48, 4.01, 1.51], [2.32, 1.15, 1.53], [0.82, 3.05, 1.33]]
19:50:54.197 XYZ [[5.39, -0.81, 1.57], [2.46, 4.01, 1.5], [2.31, 1.15, 1.52], [0.86, 3.07, 1.34]]
19:50:54.280 XYZ [[5.36, -0.78, 1.56], [2.46, 4.0, 1.49], [2.28, 1.15, 1.52], [0.92, 3.09, 1.36]]
19:50:54.364 XYZ [[5.37, -0.79, 1.56], [2.48, 4.01, 1.5], [2.28, 1.15, 1.52], [0.97, 3.1, 1.38]]
19:50:54.448 XYZ [[5.36, -0.83, 1.56], [2.48, 4.01, 1.5], [2.26, 1.15, 1.52], [0.98, 3.11, 1.38]]
19:50:54.533 XYZ [[5.37, -0.81, 1.55], [2.47, 4.0, 1.51], [2.26, 1.15, 1.52], [1.01, 3.14, 1.39]]
19:50:54.617 XYZ [[5.37, -0.82, 1.54], [2.46, 3.99, 1.52], [2.25, 1.15, 1.5], [1.02, 3.16, 1.41]]
19:50:54.700 XYZ [[5.37, -0.84, 1.55], [2.46, 4.0, 1.53], [2.24, 1.16, 1.5], [1.02, 3.17, 1.41]]
19:50:54.827 XYZ [[5.32, -0.81, 1.49], [2.45, 3.99, 1.52], [2.26, 1.16, 1.49], [0.96, 3.24, 1.45]]
19:50:54.910 XYZ [[5.32, -0.77, 1.47], [2.45, 4.0, 1.54], [2.28, 1.17, 1.48], [0.95, 3.28, 1.48]]
19:50:54.994 XYZ [[5.38, -0.81, 1.5], [2.46, 4.0, 1.52], [2.27, 1.17, 1.47], [0.92, 3.31, 1.51]]
19:50:55.077 XYZ [[5.42, -0.84, 1.5], [2.46, 3.99, 1.53], [2.29, 1.18, 1.46], [0.92, 3.35, 1.51]]
19:50:55.161 XYZ [[5.43, -0.83, 1.52], [2.48, 3.98, 1.52], [2.3, 1.16, 1.46], [0.93, 3.37, 1.51]]
19:50:55.246 XYZ [[5.39, -0.85, 1.55], [2.49, 3.99, 1.51], [2.31, 1.16, 1.48], [0.92, 3.41, 1.5]]
19:50:55.330 XYZ [[5.42, -0.86, 1.58], [2.49, 3.99, 1.51], [2.33, 1.16, 1.48], [0.93, 3.46, 1.47]]
19:50:55.413 XYZ [[5.41, -0.83, 1.54], [2.48, 3.99, 1.52], [2.33, 1.15, 1.47], [0.92, 3.5, 1.45]]
19:50:55.497 XYZ [[5.39, -0.79, 1.54], [2.49, 3.98, 1.53], [2.34, 1.15, 1.49], [0.92, 3.52, 1.44]]
19:50:55.580 XYZ [[5.34, -0.74, 1.52], [2.48, 3.97, 1.53], [2.33, 1.13, 1.48], [0.93, 3.54, 1.43]]
19:50:55.664 XYZ [[5.32, -0.72, 1.53], [2.48, 3.98, 1.52], [2.35, 1.14, 1.48], [0.94, 3.58, 1.4]]
19:50:55.747 XYZ [[5.33, -0.75, 1.53], [2.48, 3.98, 1.52], [2.34, 1.13, 1.49], [0.95, 3.59, 1.39]]
19:50:55.830 XYZ [[5.33, -0.74, 1.53], [2.48, 3.99, 1.53], [2.34, 1.14, 1.48], [0.96, 3.64, 1.35]]
19:50:55.921 XYZ [[5.41, -0.79, 1.54], [2.48, 3.98, 1.53], [2.33, 1.13, 1.47], [0.97, 3.7, 1.34]]
19:50:56.005 XYZ [[5.35, -0.75, 1.51], [2.47, 3.99, 1.52], [2.32, 1.13, 1.47], [0.96, 3.73, 1.34]]
19:50:56.088 XYZ [[5.32, -0.74, 1.51], [2.48, 3.99, 1.52], [2.32, 1.13, 1.46], [0.97, 3.79, 1.35]]
19:50:56.172 XYZ [[5.32, -0.71, 1.51], [2.48, 3.99, 1.51], [2.32, 1.13, 1.46], [0.96, 3.84, 1.35]]
19:50:56.255 XYZ [[5.3, -0.68, 1.5], [2.49, 3.99, 1.51], [2.32, 1.14, 1.45], [0.95, 3.88, 1.34]]
19:50:56.339 XYZ [[5.29, -0.71, 1.52], [2.48, 3.99, 1.5], [2.33, 1.14, 1.46], [0.93, 3.93, 1.34]]
19:50:56.422 XYZ [[5.33, -0.76, 1.53], [2.48, 4.0, 1.5], [2.35, 1.15, 1.44], [0.95, 3.98, 1.32]]
19:50:56.505 XYZ [[5.37, -0.76, 1.53], [2.49, 4.0, 1.5], [2.35, 1.17, 1.44], [0.94, 4.01, 1.3]]
19:50:56.589 XYZ [[5.34, -0.76, 1.52], [2.48, 4.0, 1.52], [2.34, 1.17, 1.43], [0.92, 4.07, 1.28]]
19:50:56.672 XYZ [[5.31, -0.74, 1.51], [2.47, 4.0, 1.53], [2.34, 1.18, 1.43], [0.87, 4.13, 1.25]]
19:50:56.756 XYZ [[5.3, -0.73, 1.51], [2.47, 3.99, 1.51], [2.35, 1.18, 1.42], [0.85, 4.16, 1.24]]
19:50:56.839 XYZ [[5.33, -0.78, 1.53], [2.47, 3.99, 1.5], [2.35, 1.19, 1.41], [0.82, 4.22, 1.23]]
19:50:56.923 XYZ [[5.37, -0.81, 1.55], [2.47, 3.99, 1.5], [2.34, 1.18, 1.41], [0.8, 4.26, 1.22]]
19:50:57.006 XYZ [[5.38, -0.83, 1.55], [2.45, 3.99, 1.49], [2.35, 1.2, 1.42], [0.8, 4.27, 1.2]]
19:50:57.090 XYZ [[5.3, -0.81, 1.54], [2.44, 3.98, 1.49], [2.34, 1.19, 1.42], [0.77, 4.31, 1.18]]
19:50:57.173 XYZ [[5.34, -0.84, 1.57], [2.44, 3.99, 1.48], [2.36, 1.18, 1.43], [0.76, 4.34, 1.18]]
19:50:57.258 XYZ [[5.33, -0.87, 1.57], [2.45, 4.0, 1.48], [2.36, 1.2, 1.43], [0.75, 4.33, 1.18]]
19:50:57.363 XYZ [[5.38, -0.91, 1.58], [2.46, 3.99, 1.48], [2.36, 1.21, 1.44], [0.74, 4.35, 1.16]]
19:50:57.447 XYZ [[5.37, -0.82, 1.58], [2.46, 3.99, 1.49], [2.37, 1.21, 1.44], [0.72, 4.37, 1.17]]
19:50:57.530 XYZ [[5.34, -0.83, 1.58], [2.47, 3.99, 1.48], [2.37, 1.21, 1.43], [0.73, 4.42, 1.18]]
19:50:57.614 XYZ [[5.36, -0.85, 1.59], [2.46, 4.0, 1.49], [2.36, 1.21, 1.45], [0.77, 4.47, 1.21]]
19:50:57.697 XYZ [[5.36, -0.85, 1.59], [2.47, 4.0, 1.48], [2.35, 1.22, 1.46], [0.78, 4.5, 1.24]]
19:50:57.780 XYZ [[5.29, -0.76, 1.58], [2.47, 3.99, 1.49], [2.35, 1.22, 1.46], [0.83, 4.57, 1.26]]
19:50:57.864 XYZ [[5.32, -0.77, 1.58], [2.48, 4.0, 1.49], [2.34, 1.22, 1.45], [0.85, 4.6, 1.26]]
19:50:57.947 XYZ [[5.28, -0.72, 1.55], [2.48, 4.0, 1.49], [2.33, 1.22, 1.43], [0.89, 4.66, 1.28]]
19:50:58.031 XYZ [[5.29, -0.7, 1.54], [2.49, 4.0, 1.49], [2.33, 1.22, 1.42], [0.91, 4.69, 1.29]]
19:50:58.114 XYZ [[5.28, -0.68, 1.54], [2.5, 4.01, 1.48], [2.34, 1.23, 1.4], [0.95, 4.79, 1.34]]
19:50:58.198 XYZ [[5.25, -0.65, 1.53], [2.49, 4.01, 1.5], [2.34, 1.22, 1.4], [0.97, 4.82, 1.35]]
19:50:58.293 XYZ [[5.24, -0.61, 1.53], [2.5, 4.02, 1.5], [2.33, 1.22, 1.4], [1.01, 4.88, 1.36]]
19:50:58.377 XYZ [[5.26, -0.61, 1.53], [2.49, 4.01, 1.5], [2.34, 1.24, 1.38], [1.02, 4.95, 1.39]]
19:50:58.460 XYZ [[5.27, -0.65, 1.53], [2.49, 4.02, 1.53], [2.34, 1.21, 1.38], [1.03, 5.01, 1.42]]
19:50:58.544 XYZ [[5.26, -0.64, 1.54], [2.49, 4.02, 1.53], [2.35, 1.2, 1.38], [1.02, 5.04, 1.42]]
19:50:58.627 XYZ [[5.24, -0.65, 1.55], [2.49, 4.03, 1.54], [2.36, 1.2, 1.38], [1.02, 5.12, 1.44]]
19:50:58.711 XYZ [[5.19, -0.61, 1.54], [2.49, 4.03, 1.55], [2.36, 1.19, 1.39], [1.0, 5.19, 1.44]]
19:50:58.794 XYZ [[5.22, -0.63, 1.54], [2.51, 4.04, 1.56], [2.34, 1.17, 1.42], [1.0, 5.2, 1.46]]
19:50:58.877 XYZ [[5.26, -0.67, 1.56], [2.49, 4.04, 1.56], [2.34, 1.18, 1.42], [1.0, 5.24, 1.46]]
19:50:58.961 XYZ [[5.26, -0.67, 1.55], [2.48, 4.04, 1.54], [2.34, 1.15, 1.4], [0.99, 5.29, 1.47]]
19:50:59.045 XYZ [[5.27, -0.68, 1.54], [2.47, 4.04, 1.53], [2.33, 1.12, 1.39], [0.99, 5.3, 1.46]]
19:50:59.128 XYZ [[5.25, -0.67, 1.53], [2.47, 4.04, 1.52], [2.33, 1.11, 1.39], [1.0, 5.33, 1.46]]
19:50:59.241 XYZ [[5.29, -0.72, 1.55], [2.48, 4.03, 1.5], [2.3, 1.09, 1.37], [1.0, 5.35, 1.44]]
19:50:59.325 XYZ [[5.27, -0.73, 1.53], [2.49, 4.04, 1.51], [2.31, 1.1, 1.37], [1.02, 5.37, 1.44]]
19:50:59.408 XYZ [[5.26, -0.73, 1.51], [2.48, 4.03, 1.5], [2.32, 1.1, 1.4], [1.01, 5.38, 1.41]]
19:50:59.492 XYZ [[5.25, -0.75, 1.52], [2.47, 4.04, 1.48], [2.32, 1.09, 1.4], [1.05, 5.43, 1.41]]
19:50:59.575 XYZ [[5.24, -0.81, 1.55], [2.47, 4.03, 1.48], [2.31, 1.1, 1.4], [1.1, 5.46, 1.41]]
19:50:59.658 XYZ [[5.22, -0.79, 1.54], [2.46, 4.03, 1.49], [2.31, 1.11, 1.4], [1.12, 5.5, 1.41]]
19:50:59.742 XYZ [[5.22, -0.79, 1.57], [2.47, 4.03, 1.49], [2.32, 1.11, 1.4], [1.15, 5.52, 1.42]]
19:50:59.825 XYZ [[5.23, -0.73, 1.57], [2.49, 4.02, 1.5], [2.32, 1.13, 1.38], [1.19, 5.56, 1.4]]
19:50:59.909 XYZ [[5.23, -0.7, 1.57], [2.51, 4.0, 1.53], [2.31, 1.14, 1.38], [1.26, 5.63, 1.39]]
19:50:59.992 XYZ [[5.2, -0.7, 1.56], [2.5, 4.0, 1.55], [2.29, 1.15, 1.39], [1.26, 5.66, 1.4]]
19:51:00.076 XYZ [[5.36, -0.82, 1.64], [2.5, 4.01, 1.54], [2.3, 1.15, 1.4], [1.28, 5.72, 1.41]]
19:51:00.159 XYZ [[5.39, -0.84, 1.66], [2.5, 4.0, 1.56], [2.28, 1.14, 1.39], [1.3, 5.77, 1.43]]
19:51:00.247 XYZ [[5.36, -0.8, 1.62], [2.48, 4.0, 1.56], [2.25, 1.14, 1.39], [1.32, 5.79, 1.42]]
19:51:00.331 XYZ [[5.35, -0.8, 1.62], [2.49, 4.0, 1.58], [2.25, 1.13, 1.39], [1.33, 5.83, 1.44]]
19:51:00.414 XYZ [[5.4, -0.85, 1.64], [2.5, 4.0, 1.58], [2.25, 1.11, 1.39], [1.34, 5.88, 1.47]]
19:51:00.497 XYZ [[5.4, -0.92, 1.67], [2.49, 4.0, 1.58], [2.26, 1.1, 1.4], [1.29, 5.97, 1.5]]
19:51:00.581 XYZ [[5.35, -0.85, 1.63], [2.49, 4.01, 1.58], [2.27, 1.11, 1.39], [1.29, 6.02, 1.5]]
19:51:00.664 XYZ [[5.36, -0.85, 1.63], [2.49, 4.01, 1.58], [2.28, 1.12, 1.38], [1.33, 6.06, 1.49]]
19:51:00.748 XYZ [[5.29, -0.79, 1.6], [2.5, 4.0, 1.6], [2.3, 1.15, 1.37], [1.33, 6.08, 1.49]]
19:51:00.831 XYZ [[5.28, -0.76, 1.59], [2.5, 4.0, 1.6], [2.3, 1.15, 1.37], [1.34, 6.1, 1.48]]
19:51:00.915 XYZ [[5.21, -0.66, 1.52], [2.51, 4.01, 1.58], [2.32, 1.16, 1.36], [1.38, 6.1, 1.45]]
19:51:00.998 XYZ [[5.16, -0.57, 1.47], [2.53, 4.0, 1.59], [2.33, 1.15, 1.32], [1.38, 6.11, 1.44]]
19:51:01.082 XYZ [[5.16, -0.58, 1.48], [2.54, 4.0, 1.59], [2.33, 1.14, 1.33], [1.4, 6.12, 1.4]]
19:51:01.167 XYZ [[5.17, -0.62, 1.5], [2.55, 4.0, 1.59], [2.31, 1.14, 1.32], [1.41, 6.14, 1.39]]
19:51:01.251 XYZ [[5.15, -0.58, 1.49], [2.51, 3.98, 1.59], [2.3, 1.13, 1.32], [1.41, 6.14, 1.39]]
19:51:01.335 XYZ [[5.15, -0.6, 1.49], [2.53, 3.98, 1.55], [2.3, 1.14, 1.31], [1.41, 6.13, 1.37]]
19:51:01.418 XYZ [[5.17, -0.62, 1.49], [2.53, 3.97, 1.53], [2.3, 1.14, 1.3], [1.35, 6.19, 1.44]]
19:51:01.502 XYZ [[5.18, -0.65, 1.49], [2.51, 3.95, 1.51], [2.29, 1.14, 1.31], [1.35, 6.19, 1.44]]
19:51:01.585 XYZ [[5.19, -0.64, 1.48], [2.48, 3.94, 1.54], [2.31, 1.15, 1.32], [1.39, 6.2, 1.45]]
19:51:01.668 XYZ [[5.18, -0.63, 1.47], [2.47, 3.93, 1.54], [2.32, 1.16, 1.33], [1.42, 6.2, 1.45]]
