,Participant Public ID,Response,Absolute Reaction Time, Emergence,Group,Segment
5744,5f4dbedb586c80a9fced2996,6,17771.4680000476,-2.52338575,A_2,15
5745,5f4dbedb586c80a9fced2996,4,19848.635,-5.083823776,B_6,8
5746,5f4dbedb586c80a9fced2996,6,24979.84,-7.769114007,B_9,8
5747,5f4dbedb586c80a9fced2996,5,16781.3290000001,-12.39569285,B_3,1
5748,5f4dbedb586c80a9fced2996,6,16873.6320000237,0.605994948,B_4,34
5749,5f4dbedb586c80a9fced2996,5,48173.9080000952,-3.689407416,B_9,10
5750,5f4dbedb586c80a9fced2996,4,21269.6490000954,-1.720413408,A_8,4
5751,5f4dbedb586c80a9fced2996,8,21603.3060000715,-4.850927493,B_9,13
5752,5f4dbedb586c80a9fced2996,6,19241.8020000476,-4.87659682,A_5,13
5753,5f4dbedb586c80a9fced2996,6,17445.7470000714,-10.36638303,B_8,15
5754,5f4dbedb586c80a9fced2996,7,24527.9400000954,-3.700926975,B_6,18
5755,5f4dbedb586c80a9fced2996,2,29040.8150000476,-10.3582981,A_8,17
5756,5f4dbedb586c80a9fced2996,5,29697.3720000239,-6.679341564,B_9,16
5757,5f4dbedb586c80a9fced2996,4,29014.199,-3.631017974,B_9,9
5758,5f4dbedb586c80a9fced2996,4,31247.715,-8.93960136,A_8,18
5759,5f4dbedb586c80a9fced2996,3,18915.1109999998,-3.392292175,A_9,27
5760,5f4dbedb586c80a9fced2996,2,17365.439,-4.742739564,A_9,11
5761,5f4dbedb586c80a9fced2996,6,19562.006,2.692983074,B_9,19
5762,5f4dbedb586c80a9fced2996,7,18179.0360000475,-7.808888395,B_4,21
5763,5f4dbedb586c80a9fced2996,4,17131.9519999998,-5.466241554,B_9,5
5764,5f4dbedb586c80a9fced2996,3,24541.2430000477,-4.841539236,A_9,20
5765,5f4dbedb586c80a9fced2996,5,31729.1400000476,-2.291627766,B_1,8
5766,5f4dbedb586c80a9fced2996,4,31020.8400000953,-8.71170834,A_2,13
5767,5f4dbedb586c80a9fced2996,3,18903.0910000237,-7.822195403,B_5,2
5768,5f4dbedb586c80a9fced2996,6,21520.7800000952,-6.453250851,B_5,31
5769,5f4dbedb586c80a9fced2996,1,17970.6560000954,-9.003365766,A_9,32
5770,5f4dbedb586c80a9fced2996,5,30020.4370000236,-7.242683407,B_1,5
5771,5f4dbedb586c80a9fced2996,7,32188.2429999997,-6.72708084,B_8,30
5772,5f4dbedb586c80a9fced2996,6,18046.2740000239,-3.510375965,B_4,27
5773,5f4dbedb586c80a9fced2996,2,18398.375,-4.467977017,A_2,8
5774,5f4dbedb586c80a9fced2996,7,19897.0100000952,-2.719889736,B_6,14
5775,5f4dbedb586c80a9fced2996,6,46768.7310000238,-7.373064589,B_5,23
5776,5f4dbedb586c80a9fced2996,5,15299.1480000005,-12.47410887,B_5,13
5777,5f4dbedb586c80a9fced2996,6,17948.324,-11.12198586,B_8,23
5778,5f4dbedb586c80a9fced2996,5,17064.3910000952,-8.743761616,A_9,16
5779,5f4dbedb586c80a9fced2996,6,16140.874000024,-14.92014022,B_5,20
5780,5f4dbedb586c80a9fced2996,7,16305.7500000474,-2.940552011,A_9,23
5781,5f4dbedb586c80a9fced2996,6,18495.7960000475,-6.761771024,A_5,10
5782,5f4dbedb586c80a9fced2996,4,16705.6420000237,-8.714994139,B_3,6
5783,5f4dbedb586c80a9fced2996,3,14970.239,-5.464177924,A_9,12
5784,5f4dbedb586c80a9fced2996,4,16373.6730000237,-6.942226839,B_5,18
5785,5f4dbedb586c80a9fced2996,5,15065.7139999996,-10.59572674,B_5,24
5786,5f4dbedb586c80a9fced2996,3,20948.2030000239,-6.320905866,A_9,18
5787,5f4dbedb586c80a9fced2996,8,25348.3210000004,-12.74017016,B_4,19
5788,5f4dbedb586c80a9fced2996,3,16965.4030000004,-5.158912459,A_8,23
5789,5f4dbedb586c80a9fced2996,6,16976.8390000951,-4.965568913,B_5,30
5790,5f4dbedb586c80a9fced2996,6,16070.9500000001,-0.964084869,B_8,2
5791,5f4dbedb586c80a9fced2996,7,16065.3279999997,-2.346744575,B_9,2
5792,5f4dbedb586c80a9fced2996,6,17913.4390000714,1.191383931,B_9,18
5793,5f4dbedb586c80a9fced2996,4,19722.5580000476,-9.051262838,A_8,6
5794,5f4dbedb586c80a9fced2996,6,20855.9560000952,-0.254172765,A_6,12
5795,5f4dbedb586c80a9fced2996,8,18204.1640000478,-3.290868755,B_4,7
5796,5f4dbedb586c80a9fced2996,5,16515.2110000001,-6.827642862,B_6,5
5797,5f4dbedb586c80a9fced2996,3,24752.8400000953,-3.601366378,A_2,7
5798,5f4dbedb586c80a9fced2996,6,17263.4020000477,-6.282947145,A_2,18
5799,5f4dbedb586c80a9fced2996,4,20221.8169999998,-3.311969808,A_8,5
5800,5f4dbedb586c80a9fced2996,5,16956.2620000955,-1.257582348,A_10,5
5801,5f4dbedb586c80a9fced2996,6,29079.6420000474,-13.53065241,A_2,20
5802,5f4dbedb586c80a9fced2996,3,18163.702,-12.4005227,B_5,21
5803,5f4dbedb586c80a9fced2996,6,19569.7680000239,-3.046327915,A_9,9
5804,5f4dbedb586c80a9fced2996,5,16124.259,-20.26878095,B_5,9
5805,5f4dbedb586c80a9fced2996,5,16665.6749999998,-9.274604834,B_6,12
5806,5f4dbedb586c80a9fced2996,4,17953.0960000716,-4.409589802,A_9,14
5807,5f4dbedb586c80a9fced2996,4,18023.1030000955,-5.525621367,B_8,7
5808,5f4dbedb586c80a9fced2996,6,17258.6900000236,-6.32460102,A_5,14
5809,5f4dbedb586c80a9fced2996,4,21521.9060000716,-4.52710375,A_8,28
5810,5f4dbedb586c80a9fced2996,6,16561.5230000475,-4.198112511,B_5,17
5811,5f4dbedb586c80a9fced2996,1,17215.398,-6.90688691,A_8,10
5812,5f4dbedb586c80a9fced2996,6,17689.7149999998,-5.454296927,B_8,28
5813,5f4dbedb586c80a9fced2996,1,16109.7680000001,-5.705316199,A_8,29
5814,5f4dbedb586c80a9fced2996,5,15364.0470000952,-9.787289403,B_7,7
5815,5f4dbedb586c80a9fced2996,4,16253.0880000717,-5.414115297,B_9,7
5816,5f4dbedb586c80a9fced2996,7,19873.0240000002,2.559817948,B_1,19
5817,5f4dbedb586c80a9fced2996,5,16139.141000024,-2.478863005,A_3,1
5818,5f4dbedb586c80a9fced2996,5,14377.1340000238,0.735905282,B_6,20
5819,5f4dbedb586c80a9fced2996,6,16608.1280000717,-4.018070228,B_6,13
5820,5f4dbedb586c80a9fced2996,7,21903.2220000475,-9.011044648,B_3,11
5821,5f4dbedb586c80a9fced2996,5,16148.9599999999,-4.846682385,B_2,6
5822,5f4dbedb586c80a9fced2996,6,16715.1549999997,-8.225564036,B_8,26
5823,5f4dbedb586c80a9fced2996,7,18196.5180000001,-7.938718022,A_10,4
5824,5f4dbedb586c80a9fced2996,5,15027.0669999998,-4.071521393,B_9,6
5825,5f4dbedb586c80a9fced2996,5,16665.3530000001,-3.969683379,B_8,29
5826,5f4dbedb586c80a9fced2996,5,30513.1460000239,-13.52908999,B_8,4
5827,5f4dbedb586c80a9fced2996,5,18081.5959999999,-2.681004022,B_4,26
5828,5f4dbedb586c80a9fced2996,6,23907.5610000477,-5.140639174,B_8,20
5829,5f4dbedb586c80a9fced2996,5,28324.2740000714,-4.453727438,A_9,17
5830,5f4dbedb586c80a9fced2996,2,16655.7330000717,-4.714947451,B_6,6
5831,5f4dbedb586c80a9fced2996,4,28626.9960000715,-6.231247597,A_9,31
5832,5f4dbedb586c80a9fced2996,4,18736.3100000475,-2.714044426,A_6,9
5833,5f4dbedb586c80a9fced2996,5,17656.5900000478,-1.504861728,B_4,30
5834,5f4dbedb586c80a9fced2996,2,23119.3530000713,-1.456804112,A_8,14
5835,5f4dbedb586c80a9fced2996,4,18875.4760000952,-6.444767915,B_3,10
5836,5f4dbedb586c80a9fced2996,3,17510.4410000476,-5.399644686,A_6,2
5837,5f4dbedb586c80a9fced2996,4,19141.3420000951,-8.575321085,A_5,5
5838,5f4dbedb586c80a9fced2996,6,31197.4569999999,-1.816719176,B_4,29
5839,5f4dbedb586c80a9fced2996,5,15694.5260000713,-19.66253466,B_5,8
5840,5f4dbedb586c80a9fced2996,6,16191.6329999999,-4.559187125,A_2,5
5841,5f4dbedb586c80a9fced2996,7,29013.5800000955,-5.033856214,B_8,9
5842,5f4dbedb586c80a9fced2996,5,17029.7090000715,-7.748238146,A_8,7
5843,5f4dbedb586c80a9fced2996,7,15920.2140000476,-1.520164915,A_9,8
5844,5f4dbedb586c80a9fced2996,6,14608.1890000714,-5.151937487,B_6,17
5845,5f4dbedb586c80a9fced2996,6,27797.6189999994,-5.158173624,B_4,12
5846,5f4dbedb586c80a9fced2996,5,16830.158000024,-3.77787512,A_2,6
5847,5f4dbedb586c80a9fced2996,4,18539.3310000714,0.250040899,A_8,13
5848,5f4dbedb586c80a9fced2996,6,18277.0780000002,-3.506699797,B_1,13
5849,5f4dbedb586c80a9fced2996,6,17153.1940000001,1.268555424,B_7,9
5850,5f4dbedb586c80a9fced2996,5,16281.7579999999,-7.608836855,B_5,29
5851,5f4dbedb586c80a9fced2996,6,16041.6180000477,-9.943797363,B_1,15
5852,5f4dbedb586c80a9fced2996,4,18758.1190000954,-9.00037579,B_1,7
5853,5f4dbedb586c80a9fced2996,4,16578.3900000955,-2.857006458,A_9,2
5854,5f4dbedb586c80a9fced2996,1,17320.7690000715,-3.469268652,A_5,3
5855,5f4dbedb586c80a9fced2996,4,22413.6660000239,-7.301894966,A_5,11
5856,5f4dbedb586c80a9fced2996,6,16288.3110000714,-2.425303388,A_6,13
5857,5f4dbedb586c80a9fced2996,4,18060.019000024,-20.3553234,B_5,12
5858,5f4dbedb586c80a9fced2996,4,19722.0310000716,-9.276196879,B_4,24
5859,5f4dbedb586c80a9fced2996,2,17178.9650000715,-4.177645817,A_8,24
5860,5f4dbedb586c80a9fced2996,5,31547.6910000001,-2.765758945,A_9,1
5861,5f4dbedb586c80a9fced2996,4,17280.5140000474,-8.519438631,B_5,27
5862,5f4dbedb586c80a9fced2996,7,17256.3200000715,-8.273603926,B_8,16
5863,5f4dbedb586c80a9fced2996,6,16926.0440000714,-2.069552363,A_6,14
5864,5f4dbedb586c80a9fced2996,3,29372.7390000238,-6.280622331,A_8,22
5865,5f4dbedb586c80a9fced2996,7,17506.3900000955,-9.089997087,B_4,9
5866,5f4dbedb586c80a9fced2996,3,37462.4880000478,-5.880766037,A_6,1
5867,5f4dbedb586c80a9fced2996,4,20678.2290000715,-7.996227573,B_8,5
5868,5f4dbedb586c80a9fced2996,3,17915.3720000474,-10.38416359,B_5,26
5869,5f4dbedb586c80a9fced2996,5,14417.2879999997,-7.781508358,B_5,4
5870,5f4dbedb586c80a9fced2996,6,18424.0170000954,-12.94617444,B_5,3
5871,5f4dbedb586c80a9fced2996,6,18829.7200000239,-2.058963148,B_1,2
5872,5f4dbedb586c80a9fced2996,4,18941.5210000714,-5.011763865,B_5,14
5873,5f4dbedb586c80a9fced2996,5,15024.5020000478,-3.364133847,B_1,11
5874,5f4dbedb586c80a9fced2996,6,17046.8530000713,-0.035674578,A_6,16
5875,5f4dbedb586c80a9fced2996,3,16373.8340000715,-5.425430602,B_4,6
5876,5f4dbedb586c80a9fced2996,3,20264.1019999999,-4.903524856,A_5,6
5877,5f4dbedb586c80a9fced2996,3,30480.3540000477,-13.93957059,B_5,25
5878,5f4dbedb586c80a9fced2996,9,21181.8880000002,-0.631816064,B_9,14
5879,5f4dbedb586c80a9fced2996,4,17465.4400000004,-3.876497941,A_9,30
5880,5f4dbedb586c80a9fced2996,6,21939.7810000712,-4.801022291,B_5,6
5881,5f4dbedb586c80a9fced2996,4,16738.0429999995,-6.547106497,A_8,3
5882,5f4dbedb586c80a9fced2996,6,16579.3730000713,-1.150484166,B_4,31
5883,5f4dbedb586c80a9fced2996,6,18660.3630000716,-0.493524456,A_6,15
5884,5f4dbedb586c80a9fced2996,4,32503.733,-18.49240868,B_3,2
5885,5f4dbedb586c80a9fced2996,8,21748.4890000009,0.221890844,A_10,3
5886,5f4dbedb586c80a9fced2996,5,15363.7230000952,-14.65822495,B_5,16
5887,5f4dbedb586c80a9fced2996,6,17648.2699999995,-4.759291057,B_4,13
5888,5f4dbedb586c80a9fced2996,4,29681.4589999988,-4.281484105,A_5,9
5889,5f4dbedb586c80a9fced2996,5,14741.0560000957,-7.710695711,B_8,11
5890,5f4dbedb586c80a9fced2996,5,16775.0370000237,-12.1998625,A_6,8
5891,5f4dbedb586c80a9fced2996,3,15663.2850000476,-3.687048033,A_8,9
5892,5f4dbedb586c80a9fced2996,6,17887.0190000003,-15.71083511,B_8,19
5893,5f4dbedb586c80a9fced2996,7,17848.6349999997,-0.05025368,A_10,7
5894,5f4dbedb586c80a9fced2996,6,17252.6050000479,-2.505374073,B_8,14
5895,5f4dbedb586c80a9fced2996,5,17503.4880000716,-1.971734915,B_7,6
5896,5f4dbedb586c80a9fced2996,5,15187.4690000237,-2.999678743,B_8,10
5897,5f4dbedb586c80a9fced2996,6,17208.5300000952,-18.26361652,B_8,17
5898,5f4dbedb586c80a9fced2996,7,17237.9100000234,-7.927380688,B_1,14
5899,5f4dbedb586c80a9fced2996,5,15962.4020000714,-11.22712131,B_4,10
5900,5f4dbedb586c80a9fced2996,5,64085.0640000952,-10.86329086,B_5,28
5901,5f4dbedb586c80a9fced2996,6,17254.9700000956,-14.02163075,B_8,24
5902,5f4dbedb586c80a9fced2996,4,19405.8590000001,-9.822086463,B_6,10
5903,5f4dbedb586c80a9fced2996,5,14905.1820000242,-1.161305809,A_2,2
5904,5f4dbedb586c80a9fced2996,4,16365.4859999995,-5.057528672,A_8,2
5905,5f4dbedb586c80a9fced2996,8,16873.6580000957,0.376208366,B_9,15
5906,5f4dbedb586c80a9fced2996,4,19428.678000071,-7.264054162,A_9,21
5907,5f4dbedb586c80a9fced2996,4,16228.989000095,-6.653581611,B_1,10
5908,5f4dbedb586c80a9fced2996,3,17628.8290000949,-2.652179704,A_9,5
5909,5f4dbedb586c80a9fced2996,3,17613.9930000957,-4.042889335,A_2,10
5910,5f4dbedb586c80a9fced2996,5,16599.6639999998,-2.965515633,B_8,27
5911,5f4dbedb586c80a9fced2996,4,30939.8050000239,-5.536880716,B_1,4
5912,5f4dbedb586c80a9fced2996,5,30340.4589999998,-2.435159885,A_4,1
5913,5f4dbedb586c80a9fced2996,2,16721.3169999998,-5.499897554,A_9,24
5914,5f4dbedb586c80a9fced2996,8,19147.6760000949,-4.711105241,B_3,12
5915,5f4dbedb586c80a9fced2996,7,17708.5250000236,-3.861289926,B_6,16
5916,5f4dbedb586c80a9fced2996,5,27989.5920000001,-1.498203057,B_6,1
5917,5f4dbedb586c80a9fced2996,5,18148.2729999991,-6.168933858,B_7,8
5918,5f4dbedb586c80a9fced2996,1,16943.2330000242,-2.668496294,A_4,2
5919,5f4dbedb586c80a9fced2996,4,35536.2090000472,-2.468797896,B_2,4
5920,5f4dbedb586c80a9fced2996,3,14844.2390000242,-2.379576229,B_1,9
5921,5f4dbedb586c80a9fced2996,6,31881.7570000002,-8.702416892,A_2,16
5922,5f4dbedb586c80a9fced2996,5,14598.6570000238,-6.057543288,A_9,3
5923,5f4dbedb586c80a9fced2996,5,26148.0729999998,-7.330728107,B_8,25
5924,5f4dbedb586c80a9fced2996,6,17636.5690000001,-2.079079814,B_8,31
5925,5f4dbedb586c80a9fced2996,5,18865.0100000007,-4.082404483,A_9,22
5926,5f4dbedb586c80a9fced2996,5,27725.1160000711,-5.83321181,B_4,18
5927,5f4dbedb586c80a9fced2996,4,35580.6159999994,-5.528520129,A_5,2
5928,5f4dbedb586c80a9fced2996,4,16763.7740000002,-3.31829142,A_2,9
5929,5f4dbedb586c80a9fced2996,4,20060.5070000477,-10.99083534,B_5,19
5930,5f4dbedb586c80a9fced2996,7,18439.107000024,-7.562859945,B_1,6
5931,5f4dbedb586c80a9fced2996,3,16615.0750000011,-8.606198183,B_6,9
5932,5f4dbedb586c80a9fced2996,4,29427.7199999997,-2.440604258,A_2,1
5933,5f4dbedb586c80a9fced2996,6,16387.6349999997,1.718538275,B_1,18
5934,5f4dbedb586c80a9fced2996,5,15066.2450000718,-4.407616847,B_6,15
5935,5f4dbedb586c80a9fced2996,4,16352.7830000473,-7.740040604,A_5,4
5936,5f4dbedb586c80a9fced2996,2,17862.6419999999,-14.57092477,A_2,21
5937,5f4dbedb586c80a9fced2996,3,29331.3010000009,-1.755579392,A_8,15
5938,5f4dbedb586c80a9fced2996,4,16149.0089999996,-13.6770885,B_6,3
5939,5f4dbedb586c80a9fced2996,4,16521.1290000239,-4.455561293,B_8,32
5940,5f4dbedb586c80a9fced2996,4,18437.8050000481,-2.048649049,B_9,4
5941,5f4dbedb586c80a9fced2996,5,29065.4099999992,-4.185638287,B_8,6
5942,5f4dbedb586c80a9fced2996,5,15963.5070000719,-4.548131178,A_9,13
5943,5f4dbedb586c80a9fced2996,2,14773.9770000474,-13.5130883,B_3,3
5944,5f4dbedb586c80a9fced2996,5,12398.6390000712,-3.418515205,B_4,32
5945,5f4dbedb586c80a9fced2996,4,19069.8330000713,-5.56702146,A_2,4
5946,5f4dbedb586c80a9fced2996,4,26848.0409999992,-6.069217655,A_6,3
5947,5f4dbedb586c80a9fced2996,3,14604.6490000477,-6.888833045,B_4,17
5948,5f4dbedb586c80a9fced2996,6,28130.1280000479,-7.544410267,B_2,1
5949,5f4dbedb586c80a9fced2996,2,17697.8790000472,-4.032711335,A_8,21
5950,5f4dbedb586c80a9fced2996,5,30593.6520000714,-15.38297957,B_8,18
5951,5f4dbedb586c80a9fced2996,4,14210.3340000957,-0.325741096,A_4,4
5952,5f4dbedb586c80a9fced2996,4,20478.8690000949,-0.50351453,B_9,17
5953,5f4dbedb586c80a9fced2996,4,15279.374000024,-4.651352498,A_9,15
5954,5f4dbedb586c80a9fced2996,4,18279.9190000239,-6.904784133,B_3,7
5955,5f4dbedb586c80a9fced2996,5,14445.0810000719,-1.659493527,B_8,1
5956,5f4dbedb586c80a9fced2996,5,27577.2670000717,-17.00611031,A_2,19
5957,5f4dbedb586c80a9fced2996,2,15879.6960000004,-1.168641661,B_7,1
5958,5f4dbedb586c80a9fced2996,2,15597.0460000718,-3.629293571,B_3,9
5959,5f4dbedb586c80a9fced2996,3,30935.5480000237,-17.32696929,B_5,11
5960,5f4dbedb586c80a9fced2996,4,14832.262000001,1.783964827,B_1,17
5961,5f4dbedb586c80a9fced2996,4,18691.5790000949,-4.595811296,B_4,25
5962,5f4dbedb586c80a9fced2996,3,16345.9510000711,-7.234171456,B_6,4
5963,5f4dbedb586c80a9fced2996,4,15932.1369999991,-3.163551028,B_9,11
5964,5f4dbedb586c80a9fced2996,2,16009.0340000242,-0.202111392,A_8,8
5965,5f4dbedb586c80a9fced2996,2,17830.955000095,-1.666640003,A_8,25
5966,5f4dbedb586c80a9fced2996,4,31697.3009999999,-11.06296924,B_8,12
5967,5f4dbedb586c80a9fced2996,5,15178.2110000476,-1.056172266,B_1,3
5968,5f4dbedb586c80a9fced2996,4,17387.8040000954,-0.30783271,A_9,6
5969,5f4dbedb586c80a9fced2996,4,15531.975000048,-6.479811228,B_2,3
5970,5f4dbedb586c80a9fced2996,3,32437.0950000239,-3.49417207,B_4,5
5971,5f4dbedb586c80a9fced2996,3,15172.7020000712,-4.344055274,B_4,35
5972,5f4dbedb586c80a9fced2996,5,15264.9030000008,-6.8355978,B_8,13
5973,5f4dbedb586c80a9fced2996,4,17238.1560000237,-3.460485893,B_4,28
5974,5f4dbedb586c80a9fced2996,2,13373.006000095,-8.975794897,B_3,5
5975,5f4dbedb586c80a9fced2996,4,14413.0730000715,-1.215255865,B_7,5
5976,5f4dbedb586c80a9fced2996,5,14046.4960000477,-0.613086684,A_10,2
5977,5f4dbedb586c80a9fced2996,5,3823.36500000022,-5.919870906,A_5,1
5978,5f4dbedb586c80a9fced2996,3,17333.0109999999,-5.197752877,A_5,15
5979,5f4dbedb586c80a9fced2996,4,14829.9920000955,-5.818038828,B_8,34
5980,5f4dbedb586c80a9fced2996,5,15669.641000024,-11.22788105,B_6,2
5981,5f4dbedb586c80a9fced2996,4,17495.5150000238,-9.475295261,B_9,12
5982,5f4dbedb586c80a9fced2996,5,15305.6380000952,-3.023302823,A_10,1
5983,5f4dbedb586c80a9fced2996,7,12999.5450000241,-4.445864452,B_3,13
5984,5f4dbedb586c80a9fced2996,3,14759.2900000475,-16.69515989,B_8,22
5985,5f4dbedb586c80a9fced2996,4,15708.259000048,-3.530292699,A_9,25
5986,5f4dbedb586c80a9fced2996,6,13632.2370000006,-8.94925643,B_4,14
5987,5f4dbedb586c80a9fced2996,2,19115.2219999991,-8.53811642,A_8,20
5988,5f4dbedb586c80a9fced2996,4,30011.9890000717,2.025423219,A_6,17
5989,5f4dbedb586c80a9fced2996,4,16226.7310000956,-7.30771808,B_4,3
5990,5f4dbedb586c80a9fced2996,4,17046.1140000475,-1.870533943,A_6,11
5991,5f4dbedb586c80a9fced2996,3,15338.3780000479,-6.64730983,B_6,7
5992,5f4dbedb586c80a9fced2996,4,16041.4599999999,-7.738109158,B_5,1
5993,5f4dbedb586c80a9fced2996,5,3921.02300004754,-4.282057583,B_6,19
5994,5f4dbedb586c80a9fced2996,5,9342.77500009536,-3.393990968,B_4,1
5995,5f4dbedb586c80a9fced2996,5,15315.4979999996,-9.28984405,B_2,2
5996,5f4dbedb586c80a9fced2996,1,13679.9090000242,-4.965864688,A_8,16
5997,5f4dbedb586c80a9fced2996,3,17009.8570000715,-9.198525324,A_9,4
5998,5f4dbedb586c80a9fced2996,5,15729.9190000239,1.748321547,B_3,14
5999,5f4dbedb586c80a9fced2996,5,15046.2110000001,-4.523052519,B_4,2
6000,5f4dbedb586c80a9fced2996,3,9919.91300009563,-10.41927112,A_6,7
6001,5f4dbedb586c80a9fced2996,2,12091.0930000236,-5.48546317,B_3,4
6002,5f4dbedb586c80a9fced2996,4,17709.8530000718,-2.773495675,A_6,10
6003,60339d39afd6b5053beb30dd,3,16117.0,0.376208366,B_9,15
6004,60339d39afd6b5053beb30dd,2,16515.0,-8.225564036,B_8,26
6005,60339d39afd6b5053beb30dd,3,18243.0,-0.449890281,B_4,4
6006,60339d39afd6b5053beb30dd,2,15649.0,-4.548131178,A_9,13
6007,60339d39afd6b5053beb30dd,2,16660.0,-5.464177924,A_9,12
6008,60339d39afd6b5053beb30dd,4,14060.0,-0.739297686,B_9,1
6009,60339d39afd6b5053beb30dd,5,12684.0,-2.058963148,B_1,2
6010,60339d39afd6b5053beb30dd,3,15875.0,-6.888833045,B_4,17
6011,60339d39afd6b5053beb30dd,4,19381.0,-6.64730983,B_6,7
6012,60339d39afd6b5053beb30dd,5,12633.0,-7.927380688,B_1,14
6013,60339d39afd6b5053beb30dd,3,16468.0,-2.719889736,B_6,14
6014,60339d39afd6b5053beb30dd,3,14217.0,-9.00037579,B_1,7
6015,60339d39afd6b5053beb30dd,3,14816.0,-7.822195403,B_5,2
6016,60339d39afd6b5053beb30dd,4,15312.0,-6.761771024,A_5,10
6017,60339d39afd6b5053beb30dd,3,13282.0,-4.903524856,A_5,6
6018,60339d39afd6b5053beb30dd,5,12685.0,-1.520164915,A_9,8
6019,60339d39afd6b5053beb30dd,3,11967.0,-4.409589802,A_9,14
6020,60339d39afd6b5053beb30dd,5,13951.0,-6.057543288,A_9,3
6021,60339d39afd6b5053beb30dd,4,12617.0,-8.975794897,B_3,5
6022,60339d39afd6b5053beb30dd,4,5423.0,-8.606198183,B_6,9
6023,60339d39afd6b5053beb30dd,5,12101.0,-2.714044426,A_6,9
6024,60339d39afd6b5053beb30dd,5,13240.0,-3.31829142,A_2,9
6025,60339d39afd6b5053beb30dd,4,13508.0,-7.234171456,B_6,4
6026,60339d39afd6b5053beb30dd,6,13447.0,-2.069552363,A_6,14
6027,60339d39afd6b5053beb30dd,4,16299.0,-8.519438631,B_5,27
6028,60339d39afd6b5053beb30dd,4,13601.0,-6.282947145,A_2,18
6029,60339d39afd6b5053beb30dd,6,12543.0,-0.05025368,A_10,7
6030,60339d39afd6b5053beb30dd,4,14124.0,-8.54708066,A_2,22
6031,60339d39afd6b5053beb30dd,4,14005.0,-1.659493527,B_8,1
6032,60339d39afd6b5053beb30dd,6,13282.0,-9.943797363,B_1,15
6033,60339d39afd6b5053beb30dd,4,11897.0,-5.919870906,A_5,1
6034,60339d39afd6b5053beb30dd,3,12076.0,-7.562859945,B_1,6
6035,60339d39afd6b5053beb30dd,4,13866.0,-5.261540721,B_4,22
6036,60339d39afd6b5053beb30dd,4,13010.0,-19.66253466,B_5,8
6037,60339d39afd6b5053beb30dd,5,11929.0,-9.475295261,B_9,12
6038,60339d39afd6b5053beb30dd,4,15516.0,-2.435159885,A_4,1
6039,60339d39afd6b5053beb30dd,3,15808.0,-14.57092477,A_2,21
6040,60339d39afd6b5053beb30dd,4,14900.0,-10.38416359,B_5,26
6041,60339d39afd6b5053beb30dd,3,11878.0,-5.033856214,B_8,9
6042,60339d39afd6b5053beb30dd,4,15516.0,-4.846682385,B_2,6
6043,60339d39afd6b5053beb30dd,4,14129.0,-7.330728107,B_8,25
6044,60339d39afd6b5053beb30dd,4,13108.0,-1.212979047,A_5,7
6045,60339d39afd6b5053beb30dd,3,11512.0,-9.003365766,A_9,32
6046,60339d39afd6b5053beb30dd,4,13341.0,-7.494499799,B_5,7
6047,60339d39afd6b5053beb30dd,4,13830.0,-4.742739564,A_9,11
6048,60339d39afd6b5053beb30dd,3,13318.0,-8.53811642,A_8,20
6049,60339d39afd6b5053beb30dd,3,11888.0,-13.93957059,B_5,25
6050,60339d39afd6b5053beb30dd,5,16801.0,-9.28984405,B_2,2
6051,60339d39afd6b5053beb30dd,4,12959.0,-14.73137104,B_6,11
6052,60339d39afd6b5053beb30dd,6,12261.0,1.718538275,B_1,18
6053,60339d39afd6b5053beb30dd,4,13540.0,-1.056172266,B_1,3
6054,60339d39afd6b5053beb30dd,5,12401.0,-6.168933858,B_7,8
6055,60339d39afd6b5053beb30dd,3,12333.0,-3.530292699,A_9,25
6056,60339d39afd6b5053beb30dd,4,13579.0,-4.595811296,B_4,25
6057,60339d39afd6b5053beb30dd,4,11975.0,-4.282057583,B_6,19
6058,60339d39afd6b5053beb30dd,3,11934.0,-3.290868755,B_4,7
6059,60339d39afd6b5053beb30dd,3,12575.0,-9.274604834,B_6,12
6060,60339d39afd6b5053beb30dd,5,12756.0,0.180217404,B_1,1
6061,60339d39afd6b5053beb30dd,5,13272.0,-2.425303388,A_6,13
6062,60339d39afd6b5053beb30dd,2,11749.0,-8.575321085,A_5,5
6063,60339d39afd6b5053beb30dd,2,11628.0,-1.270255393,A_8,26
6064,60339d39afd6b5053beb30dd,3,14811.0,-11.22712131,B_4,10
6065,60339d39afd6b5053beb30dd,5,13597.0,-5.962353125,A_5,16
6066,60339d39afd6b5053beb30dd,4,12294.0,-4.446637176,B_7,4
6067,60339d39afd6b5053beb30dd,3,17168.0,-7.748238146,A_8,7
6068,60339d39afd6b5053beb30dd,3,12334.0,-4.965864688,A_8,16
6069,60339d39afd6b5053beb30dd,3,12621.0,-7.996227573,B_8,5
6070,60339d39afd6b5053beb30dd,3,20092.0,-6.904784133,B_3,7
6071,60339d39afd6b5053beb30dd,3,12680.0,-18.49240868,B_3,2
6072,60339d39afd6b5053beb30dd,4,13066.0,-6.786703797,B_8,3
6073,60339d39afd6b5053beb30dd,3,12316.0,-7.301894966,A_5,11
6074,60339d39afd6b5053beb30dd,3,12131.0,-17.32696929,B_5,11
6075,60339d39afd6b5053beb30dd,3,13634.0,-14.92014022,B_5,20
6076,60339d39afd6b5053beb30dd,4,11989.0,-7.302097552,B_8,33
